customer_id,age,monthly_income,employment_tenure_months,relationship_months,bureau_score,active_loans,existing_monthly_emi,foir,employment_type
CUS105737,37,71700,76,39,711,0,7200,0.1,SALARIED
CUS105738,44,48100,76,85,755,2,2700,0.056,SALARIED
CUS105739,31,56700,50,29,759,3,9100,0.16,SALARIED
CUS105740,46,144900,4,59,700,3,50500,0.349,SALARIED
CUS105741,54,45200,44,68,734,2,4600,0.102,SALARIED
CUS105742,48,34600,40,101,739,1,10100,0.292,SALARIED
CUS105743,23,71400,70,67,719,1,6000,0.084,SALARIED
CUS105744,31,35600,36,42,791,2,13700,0.385,SALARIED
CUS105745,58,56400,29,86,725,2,16200,0.287,SALARIED
CUS105746,34,48400,38,82,850,1,8500,0.176,SALARIED
CUS105747,46,48600,18,121,691,1,2700,0.056,SALARIED
CUS105748,41,87700,78,108,776,2,5000,0.057,SALARIED
CUS105749,59,95400,69,88,795,2,31100,0.326,SALARIED
CUS105750,50,59100,55,23,673,1,3100,0.052,SALARIED
CUS105751,28,81500,72,134,763,3,17500,0.215,SALARIED
CUS105752,40,57800,30,95,811,2,1700,0.03,SALARIED
CUS105753,52,101800,23,71,768,1,5800,0.057,SALARIED
CUS105754,42,43700,63,88,610,3,4200,0.096,SALARIED
CUS105755,27,91600,93,43,781,4,23100,0.252,SALARIED
CUS105756,29,94700,35,77,761,1,9100,0.096,SALARIED
CUS105757,21,243200,41,57,763,0,135800,0.558,SALARIED
CUS105758,49,38600,29,22,720,2,11500,0.298,SALARIED
CUS105759,28,280800,33,95,682,2,41500,0.148,SALARIED
CUS105760,24,119500,38,120,826,1,10000,0.084,SALARIED
CUS105761,55,193400,31,89,804,0,104200,0.539,SALARIED
CUS105762,23,127700,27,19,804,2,30400,0.238,SALARIED
CUS105763,60,55600,70,53,722,0,10900,0.196,SALARIED
CUS105764,27,114300,44,79,749,4,19000,0.166,SALARIED
CUS105765,47,63000,47,42,770,0,7800,0.124,SALARIED
CUS105766,21,81700,50,19,748,2,31200,0.382,SALARIED
CUS105767,47,50100,29,50,742,2,13300,0.265,SALARIED
CUS105768,36,62600,36,41,780,1,6400,0.102,SALARIED
CUS105769,58,127300,60,99,695,0,10900,0.086,SALARIED
CUS105770,27,103500,51,34,818,1,22600,0.218,SALARIED
CUS105771,43,134800,71,56,738,2,29500,0.219,SALARIED
CUS105772,31,45300,36,71,692,0,13500,0.298,SALARIED
CUS105773,53,36600,54,58,688,1,4900,0.134,SALARIED
CUS105774,56,139600,96,58,642,2,17200,0.123,SALARIED
CUS105775,57,135000,70,85,765,0,8600,0.064,SALARIED
CUS105776,37,93500,14,73,693,1,21800,0.233,SALARIED
CUS105777,55,102600,21,132,741,0,23700,0.231,SALARIED
CUS105778,25,125500,91,66,748,0,33600,0.268,SALARIED
CUS105779,52,92200,18,80,587,1,33900,0.368,SALARIED
CUS105780,23,108200,13,63,721,1,27800,0.257,SALARIED
CUS105781,55,122600,46,45,846,0,17200,0.14,SALARIED
CUS105782,34,81500,107,77,773,1,800,0.03,SALARIED
CUS105783,51,72800,55,80,751,0,5900,0.081,SALARIED
CUS105784,51,100900,54,135,715,1,8100,0.08,SALARIED
CUS105785,37,235500,13,82,578,0,5700,0.03,SALARIED
CUS105786,44,58000,25,41,741,2,8400,0.145,SALARIED
CUS105787,43,70000,88,66,747,1,2000,0.03,SALARIED
CUS105788,38,38600,45,47,681,0,19400,0.503,SALARIED
CUS105789,34,103400,38,42,686,2,21000,0.203,SALARIED
CUS105790,35,67000,52,104,706,1,11300,0.169,SALARIED
CUS105791,35,45300,94,30,747,2,8300,0.183,SALARIED
CUS105792,26,82600,28,65,644,2,14600,0.177,SALARIED
CUS105793,47,166500,24,107,629,2,29300,0.176,SALARIED
CUS105794,35,72500,52,96,775,1,10200,0.141,SALARIED
CUS105795,56,75600,30,102,706,1,30700,0.406,SALARIED
CUS105796,28,163600,50,74,804,4,49700,0.304,SALARIED
CUS105797,35,84800,34,44,677,1,23200,0.274,SALARIED
CUS105798,23,49400,14,67,725,1,7900,0.16,SALARIED
CUS105799,33,115900,27,107,797,1,27500,0.237,SALARIED
CUS105800,54,141000,21,80,802,1,56100,0.398,SALARIED
CUS105801,44,77700,41,61,739,0,700,0.03,SALARIED
CUS105802,60,90100,16,31,671,1,19200,0.213,SALARIED
CUS105803,52,47100,45,132,633,3,20700,0.439,SALARIED
CUS105804,52,57400,38,75,730,1,1000,0.03,SALARIED
CUS105805,50,73200,27,30,785,2,10900,0.149,SALARIED
CUS105806,33,88000,37,65,692,3,30500,0.347,SALARIED
CUS105807,21,64300,98,70,776,1,9300,0.145,SALARIED
CUS105808,54,71900,29,161,645,0,22100,0.307,SALARIED
CUS105809,35,80400,51,83,737,1,21400,0.266,SALARIED
CUS105810,34,54200,43,48,781,0,5600,0.103,SALARIED
CUS105811,49,75300,59,58,788,1,19400,0.258,SALARIED
CUS105812,54,143000,52,89,750,1,10700,0.075,SALARIED
CUS105813,38,65000,46,66,711,1,7200,0.111,SALARIED
CUS105814,27,56700,30,68,697,1,16100,0.284,SALARIED
CUS105815,49,217200,43,75,644,2,42200,0.194,SALARIED
CUS105816,51,94100,39,61,707,2,16800,0.179,SALARIED
CUS105817,45,60000,66,120,816,0,11100,0.185,SALARIED
CUS105818,58,113500,25,69,724,0,33500,0.295,SALARIED
CUS105819,34,95400,48,98,739,1,18700,0.196,SALARIED
CUS105820,28,65800,21,135,750,2,4700,0.071,SALARIED
CUS105821,47,83100,46,54,715,2,14700,0.177,SALARIED
CUS105822,22,74600,67,158,782,1,11100,0.149,SALARIED
CUS105823,37,132700,78,61,744,1,56600,0.427,SALARIED
CUS105824,57,115500,29,69,725,2,8600,0.074,SALARIED
CUS105825,34,32400,30,80,695,0,8100,0.25,SALARIED
CUS105826,45,200100,55,100,777,0,37400,0.187,SALARIED
CUS105827,50,74700,9,51,746,0,4400,0.059,SALARIED
CUS105828,49,184500,30,49,736,3,24100,0.131,SALARIED
CUS105829,40,117300,51,47,732,0,7900,0.067,SALARIED
CUS105830,41,95000,91,120,760,0,22600,0.238,SALARIED
CUS105831,42,81500,28,42,681,2,25900,0.318,SALARIED
CUS105832,55,294200,20,158,678,0,38100,0.13,SALARIED
CUS105833,57,75200,55,45,754,1,24300,0.323,SALARIED
CUS105834,36,62800,61,93,779,0,5700,0.091,SALARIED
CUS105835,37,65400,57,49,651,4,14900,0.228,SALARIED
CUS105836,36,85000,32,112,771,0,10500,0.124,SALARIED
CUS105837,22,85000,96,26,806,3,26500,0.312,SALARIED
CUS105838,24,133500,48,107,620,0,9400,0.07,SALARIED
CUS105839,41,119600,43,52,699,1,14600,0.122,SALARIED
CUS105840,59,119600,50,91,737,3,26200,0.219,SALARIED
CUS105841,54,76700,30,76,850,0,4900,0.064,SALARIED
CUS105842,50,115200,45,38,719,2,26100,0.227,SALARIED
CUS105843,26,120800,58,169,713,1,49200,0.407,SALARIED
CUS105844,37,82000,36,92,752,0,11600,0.141,SALARIED
CUS105845,59,96400,22,92,688,2,5600,0.058,SALARIED
CUS105846,45,120700,97,153,735,1,22400,0.186,SALARIED
CUS105847,25,93500,32,45,727,1,2200,0.03,SALARIED
CUS105848,25,97600,16,96,808,0,11700,0.12,SALARIED
CUS105849,40,160100,25,77,734,2,53300,0.333,SALARIED
CUS105850,36,93800,50,74,850,1,37300,0.398,SALARIED
CUS105851,57,64700,62,70,662,1,17100,0.264,SALARIED
CUS105852,60,46400,50,17,726,1,17700,0.381,SALARIED
CUS105853,29,89400,101,49,737,1,31800,0.356,SALARIED
CUS105854,25,73200,49,77,739,0,29200,0.399,SALARIED
CUS105855,22,122300,102,90,659,1,28400,0.232,SALARIED
CUS105856,29,172900,56,86,752,1,33900,0.196,SALARIED
CUS105857,56,53500,22,31,643,1,9500,0.178,SALARIED
CUS105858,42,57100,40,44,677,1,3200,0.056,SALARIED
CUS105859,42,84100,23,92,695,0,36100,0.429,SALARIED
CUS105860,42,59300,63,47,768,0,10600,0.179,SALARIED
CUS105861,54,76900,41,22,773,0,10800,0.14,SALARIED
CUS105862,49,66800,86,36,751,0,11300,0.169,SALARIED
CUS105863,58,54000,65,69,710,1,4700,0.087,SALARIED
CUS105864,53,123300,15,64,788,2,48100,0.39,SALARIED
CUS105865,38,87900,29,66,713,4,11800,0.134,SALARIED
CUS105866,27,193700,51,71,680,0,31400,0.162,SALARIED
CUS105867,21,99900,23,95,780,1,9000,0.09,SALARIED
CUS105868,53,151800,78,41,608,1,21500,0.142,SALARIED
CUS105869,21,61200,56,52,736,2,9500,0.155,SALARIED
CUS105870,44,60900,30,64,701,2,7300,0.12,SALARIED
CUS105871,24,230900,28,28,768,1,19100,0.083,SALARIED
CUS105872,24,64600,34,62,743,2,17700,0.274,SALARIED
CUS105873,38,55500,10,55,730,2,11000,0.198,SALARIED
CUS105874,47,50200,50,62,663,1,12500,0.249,SALARIED
CUS105875,52,201300,39,105,739,1,33300,0.165,SALARIED
CUS105876,53,75100,43,55,753,0,14100,0.188,SALARIED
CUS105877,48,101900,21,37,714,0,12500,0.123,SALARIED
CUS105878,56,91000,34,137,732,0,7300,0.08,SALARIED
CUS105879,26,61400,50,36,775,3,33300,0.542,SALARIED
CUS105880,36,74400,80,63,702,1,9600,0.129,SALARIED
CUS105881,54,124400,30,80,655,0,48600,0.391,SALARIED
CUS105882,43,49000,43,38,780,1,8700,0.178,SALARIED
CUS105883,44,115100,26,57,762,1,53800,0.467,SALARIED
CUS105884,33,162100,54,63,774,2,12600,0.078,SALARIED
CUS105885,38,97000,16,94,702,0,13700,0.141,SALARIED
CUS105886,33,154900,53,53,735,3,44200,0.285,SALARIED
CUS105887,57,45900,30,98,750,0,6200,0.135,SALARIED
CUS105888,59,37300,43,60,771,5,15300,0.41,SALARIED
CUS105889,37,94800,27,99,757,1,15900,0.168,SALARIED
CUS105890,35,65300,27,39,703,2,4300,0.066,SALARIED
CUS105891,38,126200,22,43,738,2,37900,0.3,SALARIED
CUS105892,43,73900,19,129,668,2,7300,0.099,SALARIED
CUS105893,50,90800,40,17,744,1,40400,0.445,SALARIED
CUS105894,54,88200,24,42,832,1,14600,0.166,SALARIED
CUS105895,24,89400,72,98,636,2,18000,0.201,SALARIED
CUS105896,23,66600,32,132,722,1,13700,0.206,SALARIED
CUS105897,27,46000,66,32,722,0,10300,0.224,SALARIED
CUS105898,38,77000,31,94,743,1,16800,0.218,SALARIED
CUS105899,27,163200,32,30,716,0,15200,0.093,SALARIED
CUS105900,60,64600,40,22,668,0,23900,0.37,SALARIED
CUS105901,26,64500,106,45,753,1,4500,0.07,SALARIED
CUS105902,42,91200,35,63,771,2,12000,0.132,SALARIED
CUS105903,21,50000,26,17,807,0,7900,0.158,SALARIED
CUS105904,24,133500,27,44,758,3,14100,0.106,SALARIED
CUS105905,49,52200,39,49,788,1,4100,0.079,SALARIED
CUS105906,41,74600,60,120,687,0,25700,0.345,SALARIED
CUS105907,46,266400,27,58,699,0,93800,0.352,SALARIED
CUS105908,34,50800,73,123,629,0,3100,0.061,SALARIED
CUS105909,29,164900,11,64,782,0,33700,0.204,SALARIED
CUS105910,32,89800,27,77,726,0,22600,0.252,SALARIED
CUS105911,26,95600,26,98,752,1,5700,0.06,SALARIED
CUS105912,40,59100,41,95,779,5,11800,0.2,SALARIED
CUS105913,44,121800,28,106,789,1,21700,0.178,SALARIED
CUS105914,47,72100,40,82,706,1,28700,0.398,SALARIED
CUS105915,58,50700,19,38,697,1,2000,0.039,SALARIED
CUS105916,28,163600,14,22,711,1,39200,0.24,SALARIED
CUS105917,21,71500,39,94,676,1,16900,0.236,SALARIED
CUS105918,44,36800,16,88,743,1,11800,0.321,SALARIED
CUS105919,27,75300,76,41,792,3,10200,0.135,SALARIED
CUS105920,39,122300,9,79,633,0,21000,0.172,SALARIED
CUS105921,42,113800,10,67,713,1,25000,0.22,SALARIED
CUS105922,55,63700,35,49,661,1,6300,0.099,SALARIED
CUS105923,50,54800,174,70,688,2,26800,0.489,SALARIED
CUS105924,49,46000,30,120,709,1,12900,0.28,SALARIED
CUS105925,42,84100,69,117,804,0,7000,0.083,SALARIED
CUS105926,31,91000,35,92,827,1,42700,0.469,SALARIED
CUS105927,40,116900,11,75,776,2,12900,0.11,SALARIED
CUS105928,49,79500,23,35,741,2,6700,0.084,SALARIED
CUS105929,54,78400,50,56,742,2,18900,0.241,SALARIED
CUS105930,21,75000,27,45,776,1,18200,0.243,SALARIED
CUS105931,51,91000,31,92,779,1,9000,0.099,SALARIED
CUS105932,50,80000,54,58,769,1,10500,0.131,SALARIED
CUS105933,38,129700,28,25,790,1,47800,0.369,SALARIED
CUS105934,37,97800,9,83,699,1,39100,0.4,SALARIED
CUS105935,58,89200,21,60,725,0,35900,0.402,SALARIED
CUS105936,34,83400,64,85,775,0,8500,0.102,SALARIED
CUS105937,43,55600,46,82,709,0,4800,0.086,SALARIED
CUS105938,45,85000,22,70,850,2,15100,0.178,SALARIED
CUS105939,35,63500,84,14,772,1,16400,0.258,SALARIED
CUS105940,42,99300,27,43,713,4,13600,0.137,SALARIED
CUS105941,23,77400,63,67,829,0,38800,0.501,SALARIED
CUS105942,39,179800,132,45,778,1,21300,0.118,SALARIED
CUS105943,54,48200,51,31,695,3,5300,0.11,SALARIED
CUS105944,55,30000,79,64,746,1,3400,0.113,SALARIED
CUS105945,21,95900,143,74,691,0,25900,0.27,SALARIED
CUS105946,41,63600,46,92,759,1,17600,0.277,SALARIED
CUS105947,49,91400,91,85,677,2,8200,0.09,SALARIED
CUS105948,26,48700,36,81,742,4,15900,0.326,SALARIED
CUS105949,57,200700,17,29,731,3,24400,0.122,SALARIED
CUS105950,21,71400,21,81,760,1,22200,0.311,SALARIED
CUS105951,21,61800,46,120,768,1,19400,0.314,SALARIED
CUS105952,47,199000,17,141,768,1,72800,0.366,SALARIED
CUS105953,41,124100,49,48,745,1,24700,0.199,SALARIED
CUS105954,36,158800,28,103,679,1,13000,0.082,SALARIED
CUS105955,60,78700,15,110,746,1,29700,0.377,SALARIED
CUS105956,46,86800,56,39,718,0,32800,0.378,SALARIED
CUS105957,36,65000,14,119,823,2,9800,0.151,SALARIED
CUS105958,48,61700,116,75,774,1,10500,0.17,SALARIED
CUS105959,21,101700,94,166,640,1,34500,0.339,SALARIED
CUS105960,56,72000,18,114,748,2,10300,0.143,SALARIED
CUS105961,30,230900,101,78,850,2,76300,0.33,SALARIED
CUS105962,37,124200,29,23,685,3,13200,0.106,SALARIED
CUS105963,43,198400,24,53,766,0,61300,0.309,SALARIED
CUS105964,27,31200,116,107,712,2,2800,0.09,SALARIED
CUS105965,27,199500,4,50,824,2,66500,0.333,SALARIED
CUS105966,35,30000,44,77,698,0,2900,0.097,SALARIED
CUS105967,54,48200,28,64,728,3,11600,0.241,SALARIED
CUS105968,24,38600,68,56,769,0,7300,0.189,SALARIED
CUS105969,34,94800,23,79,662,1,10900,0.115,SALARIED
CUS105970,34,84300,36,80,726,1,10600,0.126,SALARIED
CUS105971,36,121600,80,31,764,1,11900,0.098,SALARIED
CUS105972,27,81700,43,72,610,2,3100,0.038,SALARIED
CUS105973,52,147500,51,20,782,2,16900,0.115,SALARIED
CUS105974,39,55900,16,82,673,1,14800,0.265,SALARIED
CUS105975,22,149100,11,129,670,2,41900,0.281,SALARIED
CUS105976,30,83800,29,145,805,0,12600,0.15,SALARIED
CUS105977,37,245400,27,120,702,0,17900,0.073,SALARIED
CUS105978,57,125800,21,81,638,2,17600,0.14,SALARIED
CUS105979,32,74100,65,94,747,1,3400,0.046,SALARIED
CUS105980,26,83700,51,73,791,1,16400,0.196,SALARIED
CUS105981,42,54000,62,75,689,0,5800,0.107,SALARIED
CUS105982,52,99900,52,84,752,1,13400,0.134,SALARIED
CUS105983,40,74100,63,80,735,0,13400,0.181,SALARIED
CUS105984,21,117700,70,66,677,4,40300,0.342,SALARIED
CUS105985,26,46600,32,116,687,0,18600,0.399,SALARIED
CUS105986,39,73300,39,60,769,1,25100,0.342,SALARIED
CUS105987,38,50400,54,49,781,2,18400,0.365,SALARIED
CUS105988,26,51900,30,150,740,2,5400,0.104,SALARIED
CUS105989,53,111700,48,32,574,1,57600,0.516,SALARIED
CUS105990,43,141000,12,58,841,1,69600,0.494,SALARIED
CUS105991,43,30000,65,42,829,0,3900,0.13,SALARIED
CUS105992,46,196500,76,33,776,1,27100,0.138,SALARIED
CUS105993,33,159900,76,106,678,2,29100,0.182,SALARIED
CUS105994,27,46400,60,23,666,3,400,0.03,SALARIED
CUS105995,35,123300,61,128,732,0,35500,0.288,SALARIED
CUS105996,47,69100,30,42,701,3,25100,0.363,SALARIED
CUS105997,46,81300,6,98,798,2,8800,0.108,SALARIED
CUS105998,53,111400,16,89,790,2,17600,0.158,SALARIED
CUS105999,35,105500,54,42,653,1,22800,0.216,SALARIED
CUS106000,56,65700,38,110,800,0,7700,0.117,SALARIED
CUS106001,47,65600,14,46,722,2,7400,0.113,SALARIED
CUS106002,25,67300,30,118,698,0,26400,0.392,SALARIED
CUS106003,22,142200,30,62,732,0,37400,0.263,SALARIED
CUS106004,53,36800,35,110,669,0,7000,0.19,SALARIED
CUS106005,36,79000,50,51,803,1,7500,0.095,SALARIED
CUS106006,43,172500,25,167,726,1,31000,0.18,SALARIED
CUS106007,58,116700,36,133,795,0,33900,0.29,SALARIED
CUS106008,36,136400,33,68,794,3,30100,0.221,SALARIED
CUS106009,34,79500,49,52,705,2,3700,0.047,SALARIED
CUS106010,49,50400,21,20,741,2,8300,0.165,SALARIED
CUS106011,46,87200,44,89,694,0,4100,0.047,SALARIED
CUS106012,55,62300,44,63,807,3,12300,0.197,SALARIED
CUS106013,35,231900,35,49,708,2,36800,0.159,SALARIED
CUS106014,23,79200,52,64,771,1,9100,0.115,SALARIED
CUS106015,43,113200,34,67,790,0,19200,0.17,SALARIED
CUS106016,49,182900,11,24,825,0,26800,0.147,SALARIED
CUS106017,54,51900,54,180,794,1,18700,0.36,SALARIED
CUS106018,53,30500,56,10,720,2,6600,0.216,SALARIED
CUS106019,43,106000,45,71,815,1,23700,0.224,SALARIED
CUS106020,27,115300,36,79,794,0,8700,0.075,SALARIED
CUS106021,23,70500,36,50,657,2,29800,0.423,SALARIED
CUS106022,52,50500,20,86,795,1,3400,0.067,SALARIED
CUS106023,51,97700,24,40,760,0,17100,0.175,SALARIED
CUS106024,38,84100,46,58,728,1,16300,0.194,SALARIED
CUS106025,27,98300,50,47,729,2,31100,0.316,SALARIED
CUS106026,21,51100,31,45,733,2,4800,0.094,SALARIED
CUS106027,34,98400,44,60,715,2,29400,0.299,SALARIED
CUS106028,52,122900,58,42,758,1,40700,0.331,SALARIED
CUS106029,26,43200,29,43,794,3,12100,0.28,SALARIED
CUS106030,59,164000,19,56,677,1,23600,0.144,SALARIED
CUS106031,30,95300,27,94,632,2,11000,0.115,SALARIED
CUS106032,27,124700,39,94,738,1,34100,0.273,SALARIED
CUS106033,46,47800,44,63,791,2,12500,0.262,SALARIED
CUS106034,54,115600,35,107,774,0,41700,0.361,SALARIED
CUS106035,50,40600,44,180,709,1,16300,0.401,SALARIED
CUS106036,56,55500,161,109,722,0,27100,0.488,SALARIED
CUS106037,41,95700,17,52,631,1,21800,0.228,SALARIED
CUS106038,37,75100,41,114,810,0,16000,0.213,SALARIED
CUS106039,53,86100,57,40,710,1,17800,0.207,SALARIED
CUS106040,30,202300,27,50,743,1,23900,0.118,SALARIED
CUS106041,32,85500,70,140,719,2,19700,0.23,SALARIED
CUS106042,36,117000,95,95,688,1,22100,0.189,SALARIED
CUS106043,52,82500,45,84,703,1,28800,0.349,SALARIED
CUS106044,35,81400,46,21,709,2,12200,0.15,SALARIED
CUS106045,47,54700,37,88,699,0,600,0.03,SALARIED
CUS106046,48,100300,52,104,774,0,26500,0.264,SALARIED
CUS106047,37,266000,83,119,776,0,48700,0.183,SALARIED
CUS106048,22,88400,40,51,722,0,45200,0.511,SALARIED
CUS106049,56,75400,16,31,742,0,21400,0.284,SALARIED
CUS106050,27,142000,27,30,817,2,10500,0.074,SALARIED
CUS106051,33,134700,46,73,648,0,20600,0.153,SALARIED
CUS106052,35,103600,45,15,820,2,4800,0.046,SALARIED
CUS106053,45,74000,42,69,823,0,10400,0.141,SALARIED
CUS106054,43,142300,15,86,778,0,46000,0.323,SALARIED
CUS106055,42,89800,31,84,759,2,8400,0.094,SALARIED
CUS106056,46,128200,32,67,759,0,24100,0.188,SALARIED
CUS106057,53,58800,16,73,654,0,9600,0.163,SALARIED
CUS106058,31,65300,36,150,767,2,24200,0.371,SALARIED
CUS106059,30,88800,29,78,796,1,11900,0.134,SALARIED
CUS106060,45,48800,20,180,666,2,3200,0.066,SALARIED
CUS106061,57,72000,46,101,680,2,26200,0.364,SALARIED
CUS106062,58,47800,36,33,816,2,12900,0.27,SALARIED
CUS106063,44,42400,15,35,722,0,6600,0.156,SALARIED
CUS106064,60,254400,21,21,785,2,35300,0.139,SALARIED
CUS106065,53,64600,9,37,681,3,7800,0.121,SALARIED
CUS106066,37,67200,91,69,772,0,32400,0.482,SALARIED
CUS106067,44,88100,25,83,771,2,4000,0.045,SALARIED
CUS106068,57,52700,15,26,621,1,8400,0.159,SALARIED
CUS106069,22,67800,69,99,777,2,13600,0.201,SALARIED
CUS106070,52,194100,46,126,705,2,41300,0.213,SALARIED
CUS106071,44,99900,110,63,753,3,22900,0.229,SALARIED
CUS106072,29,132500,58,79,721,3,22600,0.171,SALARIED
CUS106073,24,172600,23,54,789,1,56000,0.324,SALARIED
CUS106074,37,93500,29,36,797,1,27700,0.296,SALARIED
CUS106075,37,76900,61,142,813,1,3600,0.047,SALARIED
CUS106076,50,44600,23,98,805,0,19700,0.442,SALARIED
CUS106077,60,71500,46,58,793,0,10400,0.145,SALARIED
CUS106078,31,79000,42,123,728,3,8400,0.106,SALARIED
CUS106079,41,59100,79,119,726,2,20400,0.345,SALARIED
CUS106080,41,170400,14,60,709,1,72200,0.424,SALARIED
CUS106081,38,139600,21,60,694,2,17400,0.125,SALARIED
CUS106082,49,132400,115,83,649,1,61200,0.462,SALARIED
CUS106083,44,80700,67,23,768,0,11000,0.136,SALARIED
CUS106084,30,53400,30,101,734,1,3600,0.067,SALARIED
CUS106085,37,154500,79,48,745,1,15400,0.1,SALARIED
CUS106086,38,98800,7,87,773,1,13900,0.141,SALARIED
CUS106087,40,120400,35,33,737,3,34600,0.287,SALARIED
CUS106088,57,112300,16,26,715,1,6600,0.059,SALARIED
CUS106089,38,97800,26,25,724,0,22300,0.228,SALARIED
CUS106090,37,209000,60,132,702,3,37100,0.178,SALARIED
CUS106091,29,63200,23,98,791,0,14700,0.233,SALARIED
CUS106092,34,74000,69,71,661,2,4500,0.061,SALARIED
CUS106093,49,177900,118,88,759,2,12400,0.07,SALARIED
CUS106094,51,88200,3,46,741,0,23800,0.27,SALARIED
CUS106095,24,80300,13,92,660,1,14300,0.178,SALARIED
CUS106096,38,75900,29,70,725,2,12700,0.167,SALARIED
CUS106097,40,115400,56,91,770,2,33700,0.292,SALARIED
CUS106098,29,76700,40,62,724,0,2400,0.031,SALARIED
CUS106099,33,72900,16,55,693,0,12200,0.167,SALARIED
CUS106100,35,114500,25,63,738,2,11300,0.099,SALARIED
CUS106101,47,88600,102,46,656,1,30200,0.341,SALARIED
CUS106102,35,54000,53,80,704,0,8000,0.148,SALARIED
CUS106103,48,86200,31,69,672,0,22600,0.262,SALARIED
CUS106104,57,159200,18,59,749,1,65500,0.411,SALARIED
CUS106105,39,119900,80,41,794,2,11200,0.093,SALARIED
CUS106106,46,168300,63,75,759,2,47400,0.282,SALARIED
CUS106107,46,61200,60,144,829,0,14100,0.23,SALARIED
CUS106108,45,137600,66,117,793,1,32600,0.237,SALARIED
CUS106109,46,63500,36,115,687,0,25600,0.403,SALARIED
CUS106110,46,48800,81,48,724,3,8800,0.18,SALARIED
CUS106111,48,59200,53,96,757,1,17400,0.294,SALARIED
CUS106112,38,90200,45,73,695,0,3100,0.034,SALARIED
CUS106113,52,135000,57,102,761,1,24600,0.182,SALARIED
CUS106114,23,97700,67,72,758,0,21700,0.222,SALARIED
CUS106115,22,79300,42,36,751,1,21400,0.27,SALARIED
CUS106116,53,53400,51,63,730,2,3600,0.067,SALARIED
CUS106117,39,116800,130,28,680,2,14500,0.124,SALARIED
CUS106118,37,131100,14,29,757,2,14100,0.108,SALARIED
CUS106119,53,97200,25,52,739,3,4300,0.044,SALARIED
CUS106120,32,52900,15,35,694,1,24000,0.454,SALARIED
CUS106121,23,122300,56,51,738,0,14300,0.117,SALARIED
CUS106122,46,147700,5,40,715,1,32000,0.217,SALARIED
CUS106123,55,169400,78,41,762,0,39400,0.233,SALARIED
CUS106124,28,69800,48,95,763,1,16700,0.239,SALARIED
CUS106125,56,103400,78,59,706,1,600,0.03,SALARIED
CUS106126,27,66800,41,44,732,2,25400,0.38,SALARIED
CUS106127,56,56100,50,67,709,2,5600,0.1,SALARIED
CUS106128,36,173300,77,62,814,0,33200,0.192,SALARIED
CUS106129,44,109600,23,71,717,2,35800,0.327,SALARIED
CUS106130,21,152100,14,77,751,1,9400,0.062,SALARIED
CUS106131,45,49000,49,58,834,2,12900,0.263,SALARIED
CUS106132,30,96800,42,35,597,0,19100,0.197,SALARIED
CUS106133,36,106800,36,79,770,0,30800,0.288,SALARIED
CUS106134,36,58400,84,80,763,2,21100,0.361,SALARIED
CUS106135,28,166000,52,72,701,0,20200,0.122,SALARIED
CUS106136,49,76100,10,72,659,1,5900,0.078,SALARIED
CUS106137,59,104200,62,63,711,1,22700,0.218,SALARIED
CUS106138,48,66400,65,64,720,3,19300,0.291,SALARIED
CUS106139,26,49700,23,29,753,1,8200,0.165,SALARIED
CUS106140,36,128200,22,76,659,0,44500,0.347,SALARIED
CUS106141,40,100800,24,52,682,1,12100,0.12,SALARIED
CUS106142,36,94600,46,65,709,1,43000,0.455,SALARIED
CUS106143,27,75000,85,86,846,0,11300,0.151,SALARIED
CUS106144,34,99600,27,29,714,1,21900,0.22,SALARIED
CUS106145,46,150300,94,53,691,0,34300,0.228,SALARIED
CUS106146,46,62500,24,83,779,0,2400,0.038,SALARIED
CUS106147,34,109400,66,50,645,1,9800,0.09,SALARIED
CUS106148,27,93100,20,38,687,0,7900,0.085,SALARIED
CUS106149,53,78200,24,86,626,0,38300,0.49,SALARIED
CUS106150,46,40500,30,86,730,2,6700,0.165,SALARIED
CUS106151,40,84500,16,74,703,3,4800,0.057,SALARIED
CUS106152,23,115000,25,38,808,0,31700,0.276,SALARIED
CUS106153,24,98300,23,60,746,2,19700,0.2,SALARIED
CUS106154,46,44500,36,167,731,0,3400,0.076,SALARIED
CUS106155,31,149000,66,62,680,1,12600,0.085,SALARIED
CUS106156,22,178400,19,45,721,2,84300,0.473,SALARIED
CUS106157,34,80900,36,59,786,0,19200,0.237,SALARIED
CUS106158,50,240500,22,49,682,2,67100,0.279,SALARIED
CUS106159,32,58500,108,45,783,2,2400,0.041,SALARIED
CUS106160,46,48000,32,34,672,1,8700,0.181,SALARIED
CUS106161,53,53800,45,79,723,2,17500,0.325,SALARIED
CUS106162,33,94900,27,78,775,2,13100,0.138,SALARIED
CUS106163,34,38200,53,133,769,2,5800,0.152,SALARIED
CUS106164,44,73900,56,61,687,0,12200,0.165,SALARIED
CUS106165,54,318400,44,39,703,0,41600,0.131,SALARIED
